Policy_ID,State,Product,Policy_Version,Policy_Effective_Date,Requirement_Effective_Date,Clause_ID,Required_Clause_Version,Requirement_ID,_merge
P103181,NJ,PPO,4,2025-11-04,2025-01-01,CL0306,5,RR00089,left_only
P103183,OH,HMO,3,2026-09-26,2025-01-01,CL0354,3,RR00382,left_only
P103187,IL,HMO,1,2025-06-14,2025-01-01,CL0276,5,RR00333,left_only
P103188,FL,PPO,3,2026-08-04,2025-01-01,CL0912,3,RR00288,left_only
P103190,FL,EPO,1,2025-05-04,2025-01-01,CL0048,1,RR00301,left_only
P103191,IL,HMO,5,2025-12-10,2025-01-01,CL0701,3,RR00332,left_only
P103195,FL,HMO,3,2025-05-15,2025-01-01,CL0236,3,RR00295,left_only
P103198,FL,HMO,3,2025-03-12,2025-01-01,CL0596,3,RR00292,left_only
P103204,IL,EPO,2,2025-06-15,2025-01-01,CL0714,1,RR00344,left_only
P103206,CT,HMO,1,2026-04-22,2025-01-01,CL0758,3,RR00013,left_only
P103207,PA,POS,2,2026-05-13,2025-01-01,CL0210,5,RR00194,left_only
P103207,PA,POS,2,2026-05-13,2025-01-01,CL0562,1,RR00196,left_only
P103209,FL,HMO,5,2025-08-22,2025-01-01,CL0576,3,RR00299,left_only
P103211,IL,EPO,4,2026-10-25,2025-01-01,CL0908,4,RR00345,left_only
P103216,FL,EPO,5,2025-10-30,2025-01-01,CL0856,3,RR00306,left_only
P103225,NY,PPO,1,2026-03-23,2025-01-01,CL0654,3,RR00046,left_only
P103228,NY,EPO,2,2026-09-28,2025-01-01,CL0133,2,RR00069,left_only
P103229,FL,HMO,4,2025-09-19,2025-01-01,CL0274,3,RR00291,left_only
P103230,CT,HMO,1,2025-12-31,2025-01-01,CL0528,2,RR00017,left_only
P103230,CT,HMO,1,2025-12-31,2025-01-01,CL0248,5,RR00022,left_only
P103233,OH,EPO,5,2026-09-21,2025-01-01,CL0841,3,RR00399,left_only
P103235,NY,HMO,4,2026-03-29,2025-01-01,CL0207,5,RR00058,left_only
P103238,FL,POS,2,2026-11-14,2025-01-01,CL0355,5,RR00308,left_only
P103238,FL,POS,2,2026-11-14,2025-01-01,CL0762,3,RR00309,left_only
P103239,NY,POS,3,2025-01-27,2025-01-01,CL0802,5,RR00078,left_only
P103242,FL,EPO,5,2025-04-07,2025-01-01,CL0993,2,RR00307,left_only
P103243,TX,POS,2,2026-06-13,2025-01-01,CL0213,3,RR00272,left_only
P103244,FL,HMO,3,2026-11-16,2025-01-01,CL0236,3,RR00295,left_only
P103248,PA,HMO,5,2025-08-03,2025-01-01,CL0634,5,RR00179,left_only
P103250,CT,PPO,3,2025-08-04,2025-01-01,CL0942,2,RR00002,left_only
P103257,NJ,EPO,3,2025-04-27,2025-01-01,CL0676,1,RR00113,left_only
P103258,IL,HMO,3,2026-09-08,2025-01-01,CL0276,5,RR00333,left_only
P103259,IL,PPO,2,2026-07-11,2025-01-01,CL0069,3,RR00317,left_only
P103259,IL,PPO,2,2026-07-11,2025-01-01,CL0908,5,RR00325,left_only
P103261,CT,POS,1,2026-06-27,2025-01-01,CL0187,5,RR00038,left_only
P103264,OH,HMO,5,2025-10-20,2025-01-01,CL0536,2,RR00384,left_only
P103265,OH,HMO,2,2025-07-14,2025-01-01,CL0382,3,RR00379,left_only
P103267,FL,PPO,1,2025-09-18,2025-01-01,CL0673,2,RR00278,left_only
P103267,FL,PPO,1,2025-09-18,2025-01-01,CL0050,2,RR00281,left_only
P103267,FL,PPO,1,2025-09-18,2025-01-01,CL0598,5,RR00286,left_only
P103269,MA,POS,5,2026-07-18,2025-01-01,CL0684,5,RR00159,left_only
P103270,MA,POS,5,2025-02-18,2025-01-01,CL0209,3,RR00157,left_only
P103271,NY,POS,1,2025-01-06,2025-01-01,CL0909,2,RR00076,left_only
P103272,NY,PPO,5,2026-01-14,2025-01-01,CL0641,4,RR00054,left_only
P103274,PA,PPO,4,2025-08-12,2025-01-01,CL0563,5,RR00163,left_only
P103279,FL,POS,5,2026-07-07,2025-01-01,CL0390,4,RR00312,left_only
P103279,FL,POS,5,2026-07-07,2025-01-01,CL0698,1,RR00313,left_only
P103283,NY,POS,4,2026-12-27,2025-01-01,CL0257,1,RR00073,left_only
P103283,NY,POS,4,2026-12-27,2025-01-01,CL0872,2,RR00077,left_only
P103284,FL,POS,4,2025-11-02,2025-01-01,CL0372,1,RR00310,left_only
P103284,FL,POS,4,2025-11-02,2025-01-01,CL0285,1,RR00311,left_only
P103287,CT,HMO,4,2026-12-09,2025-01-01,CL0043,5,RR00014,left_only
P103290,OH,PPO,3,2026-09-13,2025-01-01,CL0907,1,RR00371,left_only
P103294,CA,EPO,5,2026-07-10,2025-01-01,CL0909,4,RR00213,left_only
P103299,FL,EPO,4,2026-11-22,2025-01-01,CL0291,4,RR00304,left_only
P103302,PA,POS,4,2025-03-15,2025-01-01,CL0983,1,RR00192,left_only
P103302,PA,POS,4,2025-03-15,2025-01-01,CL0562,1,RR00196,left_only
P103303,IL,POS,3,2025-02-18,2025-01-01,CL0064,1,RR00358,left_only
P103303,IL,POS,3,2025-02-18,2025-01-01,CL0076,4,RR00361,left_only
P103308,NY,HMO,3,2025-02-17,2025-01-01,CL0170,5,RR00056,left_only
P103311,NY,POS,5,2025-06-08,2025-01-01,CL0331,4,RR00070,left_only
P103311,NY,POS,5,2025-06-08,2025-01-01,CL0982,5,RR00082,left_only
P103312,NJ,PPO,1,2025-01-30,2025-01-01,CL0672,4,RR00085,left_only
P103313,NJ,EPO,5,2025-04-07,2025-01-01,CL0372,1,RR00110,left_only
P103314,CT,HMO,1,2025-09-08,2025-01-01,CL0902,4,RR00015,left_only
P103314,CT,HMO,1,2025-09-08,2025-01-01,CL0618,5,RR00019,left_only
P103316,FL,HMO,3,2025-04-02,2025-01-01,CL0591,4,RR00298,left_only
P103318,PA,PPO,3,2025-09-16,2025-01-01,CL0943,5,RR00166,left_only
P103318,PA,PPO,3,2025-09-16,2025-01-01,CL0716,5,RR00171,left_only
P103320,OH,EPO,4,2026-07-29,2025-01-01,CL0026,3,RR00390,left_only
P103320,OH,EPO,4,2026-07-29,2025-01-01,CL0837,3,RR00392,left_only
P103320,OH,EPO,4,2026-07-29,2025-01-01,CL0050,2,RR00397,left_only
P103322,OH,EPO,1,2025-12-24,2025-01-01,CL0841,3,RR00399,left_only
P103323,CT,HMO,4,2025-07-18,2025-01-01,CL0881,2,RR00021,left_only
P103325,FL,POS,4,2026-04-23,2025-01-01,CL0390,4,RR00312,left_only
P103330,PA,HMO,3,2026-07-27,2025-01-01,CL0455,5,RR00173,left_only
P103334,CT,PPO,3,2026-04-20,2025-01-01,CL0742,5,RR00003,left_only
P103337,IL,HMO,2,2026-09-20,2025-01-01,CL0276,5,RR00333,left_only
P103337,IL,HMO,2,2026-09-20,2025-01-01,CL0347,1,RR00340,left_only
P103337,IL,HMO,2,2026-09-20,2025-01-01,CL0157,5,RR00341,left_only
P103338,PA,HMO,2,2025-05-16,2025-01-01,CL0140,3,RR00178,left_only
P103344,CT,POS,3,2025-01-27,2025-01-01,CL0848,5,RR00041,left_only
P103344,CT,POS,3,2025-01-27,2025-01-01,CL0657,3,RR00045,left_only
P103347,TX,POS,5,2026-11-04,2025-01-01,CL0213,3,RR00272,left_only
P103347,TX,POS,5,2026-11-04,2025-01-01,CL0332,5,RR00273,left_only
P103351,NJ,PPO,2,2025-10-26,2025-01-01,CL0806,3,RR00090,left_only
P103356,PA,PPO,1,2026-02-05,2025-01-01,CL0348,3,RR00172,left_only
P103357,MA,HMO,4,2026-10-17,2025-01-01,CL0387,1,RR00143,left_only
P103358,NY,PPO,5,2025-02-03,2025-01-01,CL0641,4,RR00054,left_only
P103359,IL,EPO,4,2026-05-13,2025-01-01,CL0683,3,RR00353,left_only
P103360,IL,EPO,3,2026-05-31,2025-01-01,CL0714,1,RR00344,left_only
P103361,CA,HMO,5,2025-11-24,2025-01-01,CL0290,4,RR00211,left_only
P103368,NY,PPO,2,2026-01-21,2025-01-01,CL0223,4,RR00049,left_only
P103371,FL,PPO,3,2025-07-21,2025-01-01,CL0796,4,RR00285,left_only
P103376,CA,POS,2,2025-11-14,2025-01-01,CL0067,4,RR00233,left_only
P103377,PA,POS,1,2025-01-19,2025-01-01,CL0562,1,RR00196,left_only
P103381,CT,POS,5,2025-11-07,2025-01-01,CL0805,2,RR00044,left_only
P103382,MA,EPO,5,2026-02-16,2025-01-01,CL0129,5,RR00145,left_only
P103383,PA,PPO,4,2026-09-16,2025-01-01,CL0441,2,RR00164,left_only
P103383,PA,PPO,4,2026-09-16,2025-01-01,CL0841,4,RR00165,left_only
P103383,PA,PPO,4,2026-09-16,2025-01-01,CL0006,5,RR00170,left_only
P103384,NJ,EPO,5,2026-09-27,2025-01-01,CL0926,1,RR00108,left_only
P103385,IL,HMO,4,2026-05-13,2025-01-01,CL0701,3,RR00332,left_only
P103385,IL,HMO,4,2026-05-13,2025-01-01,CL0378,4,RR00334,left_only
P103385,IL,HMO,4,2026-05-13,2025-01-01,CL0155,4,RR00338,left_only
P103386,CT,EPO,3,2025-09-01,2025-01-01,CL0928,1,RR00025,left_only
P103386,CT,EPO,3,2025-09-01,2025-01-01,CL0859,3,RR00031,left_only
P103387,CA,POS,1,2026-11-21,2025-01-01,CL0878,4,RR00235,left_only
P103389,OH,PPO,4,2026-01-15,2025-01-01,CL0924,5,RR00376,left_only
P103390,PA,HMO,3,2026-05-30,2025-01-01,CL0416,4,RR00182,left_only
P103393,PA,EPO,3,2025-01-21,2025-01-01,CL0706,3,RR00186,left_only
P103397,CA,EPO,1,2025-07-21,2025-01-01,CL0973,2,RR00214,left_only
P103398,CT,PPO,1,2025-04-30,2025-01-01,CL0680,1,RR00006,left_only
P103398,CT,PPO,1,2025-04-30,2025-01-01,CL0890,3,RR00011,left_only
P103402,IL,EPO,1,2025-08-22,2025-01-01,CL0714,1,RR00344,left_only
P103406,CA,PPO,1,2026-12-13,2025-01-01,CL0774,2,RR00197,left_only
P103408,FL,HMO,1,2026-01-03,2025-01-01,CL0913,1,RR00290,left_only
P103408,FL,HMO,1,2026-01-03,2025-01-01,CL0596,3,RR00292,left_only
P103409,IL,EPO,1,2025-03-17,2025-01-01,CL0908,4,RR00345,left_only
P103409,IL,EPO,1,2025-03-17,2025-01-01,CL0164,1,RR00347,left_only
P103412,OH,EPO,4,2026-05-11,2025-01-01,CL0837,3,RR00392,left_only
P103414,CT,POS,4,2025-07-20,2025-01-01,CL0187,5,RR00038,left_only
P103416,TX,PPO,3,2026-04-28,2025-01-01,CL0106,1,RR00238,left_only
P103418,FL,PPO,4,2025-03-01,2025-01-01,CL0990,2,RR00283,left_only
P103420,CA,POS,1,2026-09-11,2025-01-01,CL0022,3,RR00224,left_only
P103420,CA,POS,1,2026-09-11,2025-01-01,CL0878,4,RR00235,left_only
P103421,PA,EPO,2,2026-07-04,2025-01-01,CL0706,3,RR00186,left_only
P103422,OH,HMO,4,2026-10-08,2025-01-01,CL0382,3,RR00379,left_only
P103422,OH,HMO,4,2026-10-08,2025-01-01,CL0536,2,RR00384,left_only
P103423,IL,PPO,3,2025-08-09,2025-01-01,CL0296,3,RR00320,left_only
P103423,IL,PPO,3,2025-08-09,2025-01-01,CL0270,2,RR00322,left_only
P103423,IL,PPO,3,2025-08-09,2025-01-01,CL0340,1,RR00323,left_only
P103423,IL,PPO,3,2025-08-09,2025-01-01,CL0384,3,RR00326,left_only
P103423,IL,PPO,3,2025-08-09,2025-01-01,CL0553,3,RR00329,left_only
P103433,TX,POS,1,2026-12-29,2025-01-01,CL0213,3,RR00272,left_only
P103433,TX,POS,1,2026-12-29,2025-01-01,CL0210,1,RR00276,left_only
P103437,MA,POS,3,2025-03-30,2025-01-01,CL0225,4,RR00156,left_only
P103437,MA,POS,3,2025-03-30,2025-01-01,CL0612,5,RR00158,left_only
P103439,MA,POS,3,2026-07-30,2025-01-01,CL0475,5,RR00160,left_only
P103440,NJ,HMO,3,2025-04-29,2025-01-01,CL0050,4,RR00096,left_only
P103441,IL,HMO,5,2026-10-30,2025-01-01,CL0347,1,RR00340,left_only
P103443,CT,PPO,2,2025-12-08,2025-01-01,CL0137,1,RR00010,left_only
P103443,CT,PPO,2,2025-12-08,2025-01-01,CL0890,3,RR00011,left_only
P103444,TX,EPO,3,2026-07-22,2025-01-01,CL0842,4,RR00256,left_only
P103446,FL,POS,1,2026-03-14,2025-01-01,CL0762,3,RR00309,left_only
P103448,CA,EPO,4,2026-03-02,2025-01-01,CL0973,2,RR00214,left_only
P103454,NY,POS,4,2025-04-12,2025-01-01,CL0257,1,RR00073,left_only
P103457,MA,POS,1,2025-02-20,2025-01-01,CL0612,5,RR00158,left_only
P103465,NY,PPO,3,2025-08-18,2025-01-01,CL0641,4,RR00054,left_only
P103467,IL,HMO,3,2026-06-17,2025-01-01,CL0329,5,RR00335,left_only
P103470,TX,HMO,5,2025-09-08,2025-01-01,CL0333,1,RR00254,left_only
P103487,IL,EPO,5,2025-05-26,2025-01-01,CL0767,2,RR00352,left_only
P103491,CT,HMO,3,2026-08-29,2025-01-01,CL0618,5,RR00019,left_only
P103492,NY,PPO,3,2025-07-10,2025-01-01,CL0067,5,RR00051,left_only
P103495,MA,POS,5,2026-09-15,2025-01-01,CL0475,5,RR00160,left_only
P103496,IL,POS,3,2025-06-26,2025-01-01,CL0963,2,RR00359,left_only
P103499,CT,EPO,1,2026-04-22,2025-01-01,CL0859,3,RR00031,left_only
P103502,NY,HMO,5,2025-08-08,2025-01-01,CL0264,1,RR00059,left_only
P103503,OH,EPO,5,2025-06-22,2025-01-01,CL0563,1,RR00387,left_only
P103503,OH,EPO,5,2025-06-22,2025-01-01,CL0049,2,RR00388,left_only
P103505,PA,EPO,2,2026-05-17,2025-01-01,CL0879,3,RR00187,left_only
P103507,CA,POS,5,2025-09-17,2025-01-01,CL0398,3,RR00227,left_only
P103511,NJ,EPO,4,2025-01-20,2025-01-01,CL0471,1,RR00106,left_only
P103512,CA,EPO,1,2025-08-03,2025-01-01,CL0295,2,RR00219,left_only
P103513,FL,PPO,4,2025-11-06,2025-01-01,CL0977,3,RR00279,left_only
P103517,CA,POS,1,2026-02-13,2025-01-01,CL0398,3,RR00227,left_only
P103523,IL,EPO,4,2025-11-09,2025-01-01,CL0714,1,RR00344,left_only
P103523,IL,EPO,4,2025-11-09,2025-01-01,CL0658,3,RR00351,left_only
P103524,PA,PPO,2,2025-03-20,2025-01-01,CL0441,2,RR00164,left_only
P103524,PA,PPO,2,2025-03-20,2025-01-01,CL0943,5,RR00166,left_only
P103525,IL,PPO,4,2025-06-29,2025-01-01,CL0908,5,RR00325,left_only
P103525,IL,PPO,4,2025-06-29,2025-01-01,CL0666,4,RR00330,left_only
P103527,NJ,HMO,5,2026-12-15,2025-01-01,CL0388,5,RR00093,left_only
P103527,NJ,HMO,5,2026-12-15,2025-01-01,CL0397,4,RR00098,left_only
P103528,TX,POS,5,2025-01-14,2025-01-01,CL0308,4,RR00271,left_only
P103541,NY,PPO,5,2026-02-20,2025-01-01,CL0641,4,RR00054,left_only
P103545,FL,PPO,2,2026-08-02,2025-01-01,CL0273,4,RR00289,left_only
P103546,MA,HMO,2,2025-04-26,2025-01-01,CL0123,1,RR00140,left_only
P103547,CT,HMO,4,2026-02-08,2025-01-01,CL0043,5,RR00014,left_only
P103549,CT,EPO,3,2026-01-11,2025-01-01,CL0859,3,RR00031,left_only
P103549,CT,EPO,3,2026-01-11,2025-01-01,CL0547,4,RR00033,left_only
P103550,MA,HMO,4,2025-09-07,2025-01-01,CL0842,5,RR00139,left_only
P103550,MA,HMO,4,2025-09-07,2025-01-01,CL0123,1,RR00140,left_only
P103551,FL,POS,5,2026-03-22,2025-01-01,CL0698,1,RR00313,left_only
P103554,CA,EPO,1,2026-04-18,2025-01-01,CL0306,1,RR00217,left_only
P103561,PA,POS,5,2026-05-31,2025-01-01,CL0562,1,RR00196,left_only
P103565,NY,HMO,3,2026-07-07,2025-01-01,CL0102,5,RR00055,left_only
P103567,FL,EPO,5,2025-10-02,2025-01-01,CL0499,4,RR00305,left_only
P103568,CA,HMO,2,2025-03-27,2025-01-01,CL0283,1,RR00204,left_only
P103572,OH,HMO,3,2025-10-20,2025-01-01,CL0449,5,RR00383,left_only
P103575,CA,HMO,3,2026-10-20,2025-01-01,CL0797,1,RR00205,left_only
P103580,CT,POS,5,2026-10-13,2025-01-01,CL0657,3,RR00045,left_only
P103581,IL,PPO,5,2026-08-21,2025-01-01,CL0068,1,RR00321,left_only
P103583,CT,HMO,5,2025-03-23,2025-01-01,CL0709,4,RR00020,left_only
P103586,MA,EPO,4,2026-08-09,2025-01-01,CL0661,1,RR00144,left_only
P103588,NJ,PPO,3,2025-09-13,2025-01-01,CL0327,3,RR00083,left_only
P103589,NJ,POS,1,2025-08-19,2025-01-01,CL0513,3,RR00118,left_only
P103589,NJ,POS,1,2025-08-19,2025-01-01,CL0104,5,RR00119,left_only
P103590,CT,POS,1,2026-05-12,2025-01-01,CL0034,5,RR00035,left_only
P103591,TX,PPO,3,2025-05-17,2025-01-01,CL0065,2,RR00239,left_only
P103596,MA,PPO,1,2025-05-26,2025-01-01,CL0413,5,RR00128,left_only
P103600,CT,PPO,3,2025-09-22,2025-01-01,CL0774,1,RR00009,left_only
P103602,CT,HMO,1,2026-01-27,2025-01-01,CL0902,4,RR00015,left_only
P103602,CT,HMO,1,2026-01-27,2025-01-01,CL0881,2,RR00021,left_only
P103603,OH,POS,2,2025-08-20,2025-01-01,CL0013,1,RR00404,left_only
P103608,OH,HMO,4,2025-03-30,2025-01-01,CL0659,3,RR00378,left_only
P103608,OH,HMO,4,2025-03-30,2025-01-01,CL0872,3,RR00381,left_only
P103609,IL,POS,3,2026-04-11,2025-01-01,CL0631,5,RR00369,left_only
P103610,IL,PPO,4,2025-06-19,2025-01-01,CL0078,2,RR00324,left_only
P103610,IL,PPO,4,2025-06-19,2025-01-01,CL0384,3,RR00326,left_only
P103613,CT,PPO,2,2025-01-26,2025-01-01,CL0412,4,RR00005,left_only
P103613,CT,PPO,2,2025-01-26,2025-01-01,CL0680,1,RR00006,left_only
P103615,CA,HMO,3,2026-05-26,2025-01-01,CL0290,4,RR00211,left_only
P103618,IL,HMO,4,2026-02-10,2025-01-01,CL0828,4,RR00331,left_only
P103618,IL,HMO,4,2026-02-10,2025-01-01,CL0347,1,RR00340,left_only
P103622,NJ,POS,2,2026-01-02,2025-01-01,CL0294,1,RR00117,left_only
P103622,NJ,POS,2,2026-01-02,2025-01-01,CL0104,5,RR00119,left_only
P103624,NJ,EPO,2,2026-07-05,2025-01-01,CL0697,1,RR00104,left_only
P103624,NJ,EPO,2,2026-07-05,2025-01-01,CL0500,4,RR00109,left_only
P103624,NJ,EPO,2,2026-07-05,2025-01-01,CL0372,1,RR00110,left_only
P103625,OH,PPO,4,2026-09-27,2025-01-01,CL0603,4,RR00372,left_only
P103625,OH,PPO,4,2026-09-27,2025-01-01,CL0905,1,RR00374,left_only
P103626,NJ,EPO,2,2025-10-19,2025-01-01,CL0697,1,RR00104,left_only
P103627,NJ,POS,5,2025-07-10,2025-01-01,CL0002,4,RR00124,left_only
P103629,TX,EPO,2,2026-10-26,2025-01-01,CL0311,4,RR00258,left_only
P103634,PA,HMO,2,2025-09-28,2025-01-01,CL0140,3,RR00178,left_only
P103636,TX,POS,4,2025-06-20,2025-01-01,CL0612,2,RR00269,left_only
P103636,TX,POS,4,2025-06-20,2025-01-01,CL0274,4,RR00274,left_only
P103637,OH,POS,1,2026-02-19,2025-01-01,CL0569,2,RR00402,left_only
P103638,MA,EPO,3,2025-01-28,2025-01-01,CL0661,1,RR00144,left_only
P103640,MA,EPO,1,2026-02-09,2025-01-01,CL0129,5,RR00145,left_only
P103640,MA,EPO,1,2026-02-09,2025-01-01,CL0541,2,RR00146,left_only
P103646,MA,PPO,2,2026-05-24,2025-01-01,CL0349,5,RR00125,left_only
P103646,MA,PPO,2,2026-05-24,2025-01-01,CL0413,5,RR00128,left_only
P103659,MA,EPO,3,2025-12-14,2025-01-01,CL0129,5,RR00145,left_only
P103660,NJ,EPO,3,2025-09-11,2025-01-01,CL0500,4,RR00109,left_only
P103665,PA,PPO,1,2026-02-02,2025-01-01,CL0994,3,RR00169,left_only
P103669,PA,HMO,5,2026-02-11,2025-01-01,CL0699,3,RR00180,left_only
P103670,PA,POS,4,2025-11-30,2025-01-01,CL0612,1,RR00189,left_only
P103672,IL,HMO,1,2025-07-24,2025-01-01,CL0249,3,RR00342,left_only
P103674,CA,POS,1,2025-12-21,2025-01-01,CL0464,2,RR00225,left_only
P103674,CA,POS,1,2025-12-21,2025-01-01,CL0398,3,RR00227,left_only
P103676,PA,PPO,2,2025-07-08,2025-01-01,CL0474,4,RR00162,left_only
P103682,CA,EPO,5,2026-01-05,2025-01-01,CL0175,2,RR00215,left_only
P103685,NJ,HMO,1,2026-03-13,2025-01-01,CL0760,3,RR00095,left_only
P103685,NJ,HMO,1,2026-03-13,2025-01-01,CL0069,5,RR00103,left_only
P103688,MA,POS,5,2026-06-28,2025-01-01,CL0225,4,RR00156,left_only
P103689,CA,POS,4,2026-11-13,2025-01-01,CL0067,4,RR00233,left_only
P103689,CA,POS,4,2026-11-13,2025-01-01,CL0904,5,RR00236,left_only
P103692,IL,POS,4,2026-09-06,2025-01-01,CL0631,5,RR00369,left_only
P103693,PA,HMO,2,2025-02-04,2025-01-01,CL0770,3,RR00177,left_only
P103694,TX,PPO,4,2025-07-18,2025-01-01,CL0065,2,RR00239,left_only
P103695,OH,EPO,2,2025-03-18,2025-01-01,CL0050,2,RR00397,left_only
P103699,NJ,EPO,3,2026-05-21,2025-01-01,CL0441,5,RR00112,left_only
P103700,IL,PPO,1,2026-10-05,2025-01-01,CL0340,1,RR00323,left_only
P103704,FL,HMO,5,2026-03-08,2025-01-01,CL0158,2,RR00296,left_only
P103707,CA,PPO,4,2025-07-20,2025-01-01,CL0036,5,RR00199,left_only
P103707,CA,PPO,4,2025-07-20,2025-01-01,CL0869,1,RR00200,left_only
P103709,FL,POS,4,2026-09-04,2025-01-01,CL0929,4,RR00314,left_only
P103713,OH,PPO,2,2025-12-21,2025-01-01,CL0907,1,RR00371,left_only
P103715,IL,EPO,5,2025-11-25,2025-01-01,CL0531,3,RR00354,left_only
P103719,IL,EPO,3,2026-10-20,2025-01-01,CL0714,1,RR00344,left_only
P103719,IL,EPO,3,2026-10-20,2025-01-01,CL0164,1,RR00347,left_only
P103719,IL,EPO,3,2026-10-20,2025-01-01,CL0767,2,RR00352,left_only
P103720,CT,EPO,4,2026-12-20,2025-01-01,CL0377,3,RR00034,left_only
P103725,PA,HMO,5,2025-01-21,2025-01-01,CL0455,5,RR00173,left_only
P103726,CA,EPO,3,2025-09-11,2025-01-01,CL0306,1,RR00217,left_only
P103730,NJ,PPO,2,2025-06-11,2025-01-01,CL0593,2,RR00092,left_only
P103733,IL,PPO,4,2025-08-13,2025-01-01,CL0068,1,RR00321,left_only
P103733,IL,PPO,4,2025-08-13,2025-01-01,CL0340,1,RR00323,left_only
P103733,IL,PPO,4,2025-08-13,2025-01-01,CL0115,3,RR00328,left_only
P103734,FL,PPO,1,2026-08-03,2025-01-01,CL0977,3,RR00279,left_only
P103735,NY,EPO,4,2026-03-30,2025-01-01,CL0710,2,RR00067,left_only
P103737,TX,EPO,2,2025-04-17,2025-01-01,CL0636,4,RR00263,left_only
P103741,OH,EPO,3,2026-07-31,2025-01-01,CL0354,4,RR00389,left_only
P103741,OH,EPO,3,2026-07-31,2025-01-01,CL0435,5,RR00391,left_only
P103742,TX,EPO,5,2025-05-14,2025-01-01,CL0743,4,RR00259,left_only
P103747,IL,PPO,5,2026-04-27,2025-01-01,CL0340,1,RR00323,left_only
P103747,IL,PPO,5,2026-04-27,2025-01-01,CL0393,2,RR00327,left_only
P103754,CT,PPO,1,2025-01-17,2025-01-01,CL0981,2,RR00004,left_only
P103755,CT,HMO,2,2025-10-21,2025-01-01,CL0248,5,RR00022,left_only
P103759,NJ,PPO,4,2025-08-22,2025-01-01,CL0045,4,RR00087,left_only
P103761,MA,EPO,1,2025-09-05,2025-01-01,CL0541,2,RR00146,left_only
P103765,NJ,HMO,4,2026-03-17,2025-01-01,CL0087,5,RR00099,left_only
P103765,NJ,HMO,4,2026-03-17,2025-01-01,CL0274,4,RR00102,left_only
P103767,NJ,HMO,4,2026-11-27,2025-01-01,CL0040,2,RR00097,left_only
P103770,CT,PPO,5,2025-09-02,2025-01-01,CL0412,4,RR00005,left_only
P103771,NY,EPO,4,2026-03-24,2025-01-01,CL0710,2,RR00067,left_only
P103774,FL,POS,1,2026-11-29,2025-01-01,CL0118,3,RR00316,left_only
P103777,IL,HMO,5,2025-04-16,2025-01-01,CL0378,4,RR00334,left_only
P103780,FL,HMO,2,2026-04-23,2025-01-01,CL0596,3,RR00292,left_only
P103781,NJ,HMO,4,2026-09-23,2025-01-01,CL0446,4,RR00100,left_only
P103782,PA,HMO,1,2026-12-16,2025-01-01,CL0046,4,RR00175,left_only
P103782,PA,HMO,1,2026-12-16,2025-01-01,CL0770,3,RR00177,left_only
P103793,TX,EPO,1,2026-11-26,2025-01-01,CL0837,3,RR00255,left_only
P103793,TX,EPO,1,2026-11-26,2025-01-01,CL0307,1,RR00264,left_only
P103795,FL,PPO,3,2025-02-13,2025-01-01,CL0796,4,RR00285,left_only
P103796,CA,HMO,4,2026-12-19,2025-01-01,CL0926,2,RR00210,left_only
P103804,NJ,POS,4,2025-08-09,2025-01-01,CL0453,3,RR00121,left_only
P103808,NJ,EPO,4,2025-08-08,2025-01-01,CL0471,1,RR00106,left_only
P103808,NJ,EPO,4,2025-08-08,2025-01-01,CL0717,2,RR00115,left_only
P103809,NY,EPO,5,2025-02-07,2025-01-01,CL0464,4,RR00068,left_only
P103816,CT,PPO,1,2025-05-05,2025-01-01,CL0942,2,RR00002,left_only
P103823,FL,EPO,3,2026-12-08,2025-01-01,CL0067,2,RR00302,left_only
P103824,CT,POS,1,2025-10-20,2025-01-01,CL0657,3,RR00045,left_only
P103825,NY,HMO,3,2026-12-22,2025-01-01,CL0207,5,RR00058,left_only
P103827,NJ,PPO,1,2026-09-17,2025-01-01,CL0618,3,RR00086,left_only
P103831,TX,HMO,3,2025-10-02,2025-01-01,CL0670,4,RR00242,left_only
P103831,TX,HMO,3,2025-10-02,2025-01-01,CL0333,1,RR00254,left_only
P103833,CT,HMO,4,2026-01-09,2025-01-01,CL0331,2,RR00016,left_only
P103833,CT,HMO,4,2026-01-09,2025-01-01,CL0881,2,RR00021,left_only
P103836,TX,HMO,4,2026-07-21,2025-01-01,CL0442,3,RR00246,left_only
P103838,TX,EPO,2,2025-12-06,2025-01-01,CL0311,4,RR00258,left_only
P103838,TX,EPO,2,2025-12-06,2025-01-01,CL0636,4,RR00263,left_only
P103841,FL,POS,3,2025-03-30,2025-01-01,CL0319,2,RR00315,left_only
P103842,MA,POS,1,2025-02-10,2025-01-01,CL0612,5,RR00158,left_only
P103843,FL,PPO,3,2025-10-31,2025-01-01,CL0990,2,RR00283,left_only
P103847,IL,EPO,2,2025-08-30,2025-01-01,CL0946,2,RR00355,left_only
P103852,NY,EPO,4,2025-06-05,2025-01-01,CL0464,4,RR00068,left_only
P103853,CA,EPO,2,2025-03-26,2025-01-01,CL0973,2,RR00214,left_only
P103854,OH,PPO,5,2026-12-13,2025-01-01,CL0726,5,RR00377,left_only
P103856,IL,POS,5,2025-05-18,2025-01-01,CL0914,5,RR00360,left_only
P103857,PA,PPO,2,2026-12-14,2025-01-01,CL0348,3,RR00172,left_only
P103858,NY,PPO,4,2025-06-05,2025-01-01,CL0654,3,RR00046,left_only
