Policy_ID,State,Product,Policy_Version,Effective_Date,Employer_Size,Market_Segment,Status
P101775,IL,EPO,3,2025-11-29,Small,Medicare,Active
P101776,PA,PPO,2,2026-04-11,Large,Medicare,Active
P101777,MA,EPO,5,2025-04-26,Small,Commercial,Active
P101778,OH,PPO,1,2026-02-17,Large,Commercial,Active
P101779,CT,EPO,1,2026-06-21,Large,Commercial,Active
P101780,TX,POS,3,2026-12-24,Small,Commercial,Active
P101781,NJ,HMO,3,2025-09-14,Small,Medicare,Active
P101782,CA,POS,4,2025-06-17,Small,Commercial,Active
P101783,PA,EPO,5,2026-06-17,Large,Commercial,Active
P101784,PA,HMO,3,2026-08-21,Small,Commercial,Active
P101785,PA,PPO,4,2025-01-15,Large,Commercial,Active
P101786,CT,EPO,5,2025-02-19,Large,Commercial,Active
P101787,CT,HMO,1,2025-10-31,Large,Medicare,Active
P101788,NJ,PPO,4,2026-05-02,Large,Medicare,Expired
P101789,OH,PPO,5,2026-02-20,Small,Commercial,Active
P101790,MA,POS,4,2025-11-01,Large,Medicare,Active
P101791,PA,EPO,3,2025-07-15,Small,Commercial,Expired
P101792,NY,PPO,2,2026-01-23,Small,Commercial,Expired
P101793,FL,HMO,1,2026-03-31,Small,Commercial,Active
P101794,NY,PPO,3,2026-12-14,Large,Commercial,Active
P101795,IL,PPO,3,2026-12-06,Large,Commercial,Active
P101796,NY,POS,5,2026-10-20,Small,Medicare,Active
P101797,IL,POS,4,2025-11-06,Large,Commercial,Active
P101798,TX,HMO,1,2025-05-07,Large,Medicaid,Active
P101799,FL,POS,3,2025-06-24,Small,Medicare,Expired
P101800,NY,PPO,5,2025-05-14,Large,Commercial,Expired
P101801,TX,PPO,1,2025-03-07,Small,Medicare,Expired
P101802,CA,POS,4,2026-01-28,Small,Commercial,Active
P101803,MA,PPO,3,2025-12-31,Large,Commercial,Active
P101804,TX,PPO,3,2025-10-06,Small,Commercial,Active
P101805,MA,HMO,3,2025-12-29,Small,Commercial,Active
P101806,NY,POS,1,2025-06-20,Large,Commercial,Active
P101807,OH,PPO,1,2025-02-20,Large,Commercial,Active
P101808,TX,POS,1,2025-11-24,Large,Medicare,Expired
P101809,FL,HMO,1,2026-10-27,Small,Commercial,Expired
P101810,NY,POS,5,2026-08-15,Small,Commercial,Active
P101811,PA,PPO,2,2025-05-25,Large,Commercial,Active
P101812,CT,POS,5,2025-10-01,Small,Commercial,Active
P101813,TX,PPO,3,2025-06-04,Small,Commercial,Expired
P101814,FL,PPO,5,2026-05-23,Small,Medicaid,Active
P101815,CA,PPO,4,2025-12-29,Large,Commercial,Expired
P101816,PA,HMO,1,2025-11-21,Small,Commercial,Active
P101817,CA,POS,4,2026-10-17,Small,Medicaid,Expired
P101818,NY,HMO,4,2025-10-25,Small,Medicaid,Active
P101819,CT,POS,3,2026-05-09,Small,Commercial,Expired
P101820,TX,HMO,1,2026-06-30,Small,Commercial,Active
P101821,TX,EPO,4,2025-10-31,Small,Medicare,Active
P101822,OH,PPO,3,2026-04-12,Small,Medicaid,Active
P101823,OH,PPO,1,2025-08-27,Small,Commercial,Expired
P101824,NY,HMO,2,2026-10-12,Small,Commercial,Active
P101825,NY,EPO,3,2026-06-01,Small,Commercial,Active
P101826,CT,PPO,5,2025-06-25,Small,Commercial,Active
P101827,OH,POS,1,2026-02-14,Small,Medicaid,Active
P101828,FL,HMO,4,2026-12-27,Small,Commercial,Active
P101829,FL,PPO,4,2025-12-30,Small,Medicaid,Active
P101830,CT,PPO,5,2025-01-23,Large,Commercial,Active
P101831,FL,HMO,5,2025-11-14,Small,Medicaid,Active
P101832,IL,HMO,4,2026-06-09,Large,Commercial,Expired
P101833,MA,POS,1,2025-10-03,Small,Medicare,Active
P101834,CT,POS,3,2026-08-27,Small,Medicaid,Expired
P101835,CT,PPO,5,2026-09-12,Large,Commercial,Active
P101836,NJ,PPO,5,2025-08-17,Small,Commercial,Active
P101837,PA,HMO,5,2026-10-26,Small,Commercial,Active
P101838,PA,PPO,2,2025-04-18,Large,Commercial,Active
P101839,IL,PPO,1,2025-06-25,Small,Medicare,Active
P101840,OH,HMO,1,2025-11-16,Small,Commercial,Expired
P101841,NY,PPO,1,2025-10-13,Small,Medicare,Expired
P101842,NY,PPO,1,2025-11-25,Large,Commercial,Active
P101843,CA,EPO,1,2026-10-19,Large,Commercial,Active
P101844,IL,POS,4,2025-12-22,Small,Commercial,Active
P101845,CT,HMO,5,2025-01-14,Small,Commercial,Expired
P101846,IL,EPO,4,2025-10-02,Large,Commercial,Active
P101847,IL,POS,2,2025-03-12,Small,Medicaid,Active
P101848,IL,POS,3,2025-07-14,Small,Medicare,Active
P101849,PA,POS,5,2026-06-07,Large,Commercial,Active
P101850,IL,EPO,2,2025-04-16,Small,Commercial,Active
P101851,MA,EPO,4,2025-07-15,Large,Commercial,Expired
P101852,NY,POS,3,2025-05-25,Large,Commercial,Expired
P101853,CA,PPO,2,2025-12-16,Large,Commercial,Expired
P101854,MA,PPO,3,2026-02-28,Small,Commercial,Active
P101855,CA,EPO,2,2026-04-16,Small,Medicare,Active
P101856,NJ,EPO,4,2026-11-17,Small,Commercial,Active
P101857,CA,EPO,3,2025-08-04,Small,Commercial,Active
P101858,NY,POS,2,2025-04-03,Small,Medicaid,Active
P101859,NY,PPO,4,2025-09-17,Small,Commercial,Active
P101860,IL,EPO,5,2026-07-29,Small,Medicare,Active
P101861,TX,EPO,4,2026-06-25,Small,Commercial,Active
P101862,NJ,HMO,4,2025-10-12,Small,Commercial,Active
P101863,CT,POS,5,2026-04-29,Small,Commercial,Active
P101864,FL,HMO,4,2026-01-07,Small,Commercial,Active
P101865,CA,PPO,5,2025-03-11,Small,Commercial,Active
P101866,TX,HMO,5,2026-01-14,Large,Commercial,Active
P101867,IL,HMO,5,2025-10-06,Large,Commercial,Active
P101868,PA,HMO,2,2025-10-29,Small,Commercial,Expired
P101869,CT,POS,3,2025-09-12,Small,Commercial,Active
P101870,OH,PPO,2,2026-11-15,Small,Medicare,Active
P101871,TX,HMO,5,2026-11-23,Small,Medicare,Active
P101872,PA,POS,3,2025-09-21,Small,Commercial,Expired
P101873,NJ,PPO,3,2026-11-26,Large,Medicaid,Active
P101874,IL,EPO,5,2026-12-18,Small,Commercial,Active
P101875,CT,HMO,3,2026-02-28,Large,Commercial,Active
P101876,CT,PPO,3,2025-08-01,Small,Commercial,Active
P101877,CT,HMO,2,2026-11-02,Small,Medicare,Active
P101878,NJ,EPO,3,2025-04-10,Small,Medicare,Active
P101879,CA,PPO,5,2025-04-22,Large,Commercial,Active
P101880,OH,POS,1,2025-11-04,Small,Commercial,Active
P101881,NJ,PPO,1,2026-11-09,Small,Commercial,Active
P101882,FL,POS,1,2026-04-20,Large,Commercial,Active
P101883,OH,PPO,5,2026-07-02,Small,Commercial,Active
P101884,NY,POS,1,2025-04-22,Small,Commercial,Active
P101885,IL,EPO,2,2025-03-28,Small,Commercial,Active
P101886,NJ,EPO,5,2025-07-02,Small,Commercial,Active
P101887,PA,EPO,5,2026-08-20,Small,Medicare,Expired
P101888,OH,PPO,5,2025-06-14,Small,Commercial,Active
P101889,FL,EPO,3,2025-03-31,Small,Commercial,Active
P101890,NY,HMO,3,2026-03-31,Small,Commercial,Active
P101891,CA,EPO,3,2025-08-26,Large,Medicaid,Active
P101892,PA,POS,4,2026-06-18,Large,Commercial,Active
P101893,OH,POS,2,2026-11-10,Small,Commercial,Active
P101894,IL,POS,5,2026-12-28,Small,Commercial,Active
P101895,PA,PPO,5,2025-02-27,Small,Commercial,Active
P101896,NY,HMO,3,2026-06-26,Small,Commercial,Active
P101897,PA,EPO,5,2026-09-10,Small,Commercial,Active
P101898,MA,HMO,5,2026-02-06,Small,Commercial,Active
P101899,TX,HMO,1,2026-11-10,Large,Commercial,Active
P101900,CA,POS,5,2026-10-28,Small,Commercial,Active
P101901,NY,POS,4,2026-06-03,Large,Commercial,Active
P101902,PA,POS,3,2025-07-16,Small,Medicaid,Active
P101903,TX,PPO,2,2025-02-15,Small,Medicaid,Active
P101904,TX,HMO,2,2026-06-14,Small,Commercial,Active
P101905,PA,HMO,1,2026-02-01,Small,Commercial,Active
P101906,IL,PPO,2,2026-10-27,Small,Medicare,Expired
P101907,MA,PPO,2,2025-03-15,Small,Medicare,Active
P101908,NJ,PPO,3,2026-02-20,Large,Medicare,Expired
P101909,MA,HMO,3,2026-10-19,Small,Commercial,Active
P101910,PA,HMO,4,2026-09-06,Small,Commercial,Active
P101911,CA,POS,1,2025-12-01,Large,Medicaid,Active
P101912,NJ,POS,2,2026-09-25,Large,Medicaid,Expired
P101913,NY,HMO,4,2026-11-19,Large,Commercial,Expired
P101914,MA,POS,1,2026-07-29,Small,Medicaid,Expired
P101915,PA,PPO,2,2025-10-23,Small,Medicare,Active
P101916,MA,EPO,2,2025-03-25,Small,Commercial,Active
P101917,NJ,POS,3,2025-01-15,Small,Commercial,Active
P101918,FL,HMO,5,2025-05-14,Small,Commercial,Active
P101919,OH,POS,1,2026-04-23,Small,Commercial,Expired
P101920,MA,POS,2,2026-09-25,Large,Medicaid,Active
P101921,NY,POS,1,2025-11-15,Large,Commercial,Active
P101922,NY,EPO,4,2026-01-27,Small,Medicare,Active
P101923,CT,PPO,4,2026-04-24,Small,Medicare,Active
P101924,MA,HMO,5,2026-10-02,Small,Commercial,Active
P101925,OH,EPO,2,2026-01-03,Small,Commercial,Active
P101926,IL,HMO,3,2026-01-02,Small,Commercial,Active
P101927,TX,HMO,2,2025-10-15,Large,Commercial,Active
P101928,OH,HMO,1,2026-01-13,Small,Commercial,Expired
P101929,TX,EPO,4,2026-11-23,Small,Commercial,Active
P101930,TX,PPO,1,2026-04-08,Small,Commercial,Active
P101931,FL,HMO,5,2026-08-17,Large,Commercial,Active
P101932,CT,PPO,4,2025-01-13,Large,Commercial,Active
P101933,OH,PPO,3,2026-06-20,Large,Commercial,Active
P101934,OH,POS,4,2025-06-17,Small,Medicaid,Active
P101935,FL,EPO,2,2025-09-27,Small,Commercial,Active
P101936,MA,EPO,2,2025-03-11,Small,Medicaid,Active
P101937,MA,POS,4,2025-11-14,Small,Medicaid,Active
P101938,MA,POS,5,2026-01-11,Large,Medicaid,Active
P101939,CA,PPO,2,2025-03-30,Small,Commercial,Expired
P101940,TX,HMO,2,2026-12-02,Small,Medicare,Active
P101941,CA,EPO,3,2025-09-14,Small,Commercial,Active
P101942,CT,HMO,4,2025-08-05,Small,Commercial,Expired
P101943,FL,HMO,2,2026-03-26,Small,Medicare,Expired
P101944,OH,POS,5,2026-06-28,Small,Commercial,Active
P101945,TX,HMO,1,2025-05-21,Small,Medicaid,Active
P101946,CA,PPO,4,2025-06-10,Small,Commercial,Active
P101947,CA,POS,3,2025-02-01,Large,Commercial,Active
P101948,PA,HMO,2,2025-06-01,Small,Commercial,Active
P101949,CA,POS,5,2025-09-17,Small,Medicare,Active
P101950,IL,PPO,4,2026-12-29,Small,Commercial,Expired
P101951,OH,PPO,5,2025-10-06,Large,Medicare,Active
P101952,IL,HMO,5,2025-10-12,Large,Commercial,Active
P101953,OH,POS,3,2026-09-02,Small,Commercial,Active
P101954,FL,HMO,4,2026-06-26,Small,Commercial,Active
P101955,OH,HMO,2,2026-08-25,Large,Commercial,Active
P101956,IL,POS,3,2025-05-28,Large,Commercial,Active
P101957,OH,HMO,2,2026-10-18,Small,Commercial,Expired
P101958,FL,PPO,1,2025-03-08,Small,Commercial,Expired
P101959,FL,POS,5,2026-07-24,Small,Medicare,Active
P101960,CT,POS,1,2025-10-06,Large,Commercial,Expired
P101961,OH,POS,5,2026-03-19,Small,Commercial,Active
P101962,PA,POS,3,2026-02-03,Small,Commercial,Active
P101963,MA,HMO,2,2025-05-08,Small,Commercial,Active
P101964,NY,HMO,2,2025-12-03,Small,Commercial,Active
P101965,FL,PPO,3,2026-04-27,Large,Commercial,Active
P101966,NJ,EPO,4,2026-12-22,Large,Commercial,Active
P101967,MA,EPO,1,2025-07-05,Small,Commercial,Expired
P101968,TX,PPO,1,2025-06-18,Large,Commercial,Active
P101969,OH,EPO,2,2026-11-15,Small,Commercial,Active
P101970,IL,PPO,2,2025-09-17,Large,Commercial,Active
P101971,NY,HMO,2,2026-12-18,Large,Medicare,Active
P101972,NJ,POS,3,2026-10-09,Large,Commercial,Active
P101973,MA,POS,4,2026-07-12,Large,Medicare,Expired
P101974,OH,HMO,1,2026-05-22,Small,Medicare,Active
P101975,CT,POS,5,2026-06-05,Large,Commercial,Active
P101976,TX,POS,3,2026-04-16,Small,Medicaid,Active
P101977,NY,EPO,1,2025-06-10,Small,Commercial,Active
P101978,PA,HMO,4,2025-10-16,Small,Medicaid,Active
P101979,CT,EPO,3,2025-12-06,Small,Commercial,Active
P101980,NJ,EPO,1,2026-05-17,Large,Commercial,Active
P101981,NY,POS,3,2025-04-16,Small,Commercial,Active
P101982,CT,POS,1,2026-04-20,Large,Medicaid,Active
P101983,TX,HMO,1,2026-08-23,Large,Commercial,Active
P101984,PA,POS,4,2026-04-08,Large,Medicare,Active
P101985,CT,POS,5,2026-04-28,Small,Medicare,Active
P101986,CA,HMO,4,2026-12-05,Small,Commercial,Active
P101987,PA,POS,1,2025-06-02,Small,Commercial,Expired
P101988,NJ,EPO,3,2026-10-11,Small,Commercial,Active
P101989,TX,HMO,4,2025-05-29,Large,Commercial,Active
P101990,OH,POS,5,2025-07-07,Large,Medicare,Active
P101991,IL,PPO,1,2026-10-15,Small,Medicaid,Expired
P101992,IL,HMO,4,2025-05-11,Large,Medicare,Expired
P101993,IL,HMO,4,2026-03-28,Small,Medicaid,Active
P101994,NY,PPO,4,2026-05-31,Small,Commercial,Active
P101995,NJ,POS,4,2026-05-06,Small,Commercial,Active
P101996,TX,POS,3,2026-04-21,Small,Medicare,Active
P101997,PA,HMO,5,2025-09-20,Large,Medicare,Active
P101998,NY,HMO,5,2026-06-22,Large,Commercial,Active
P101999,NJ,POS,1,2026-04-04,Large,Commercial,Active
P102000,OH,POS,2,2026-06-20,Small,Medicare,Active
P102001,CA,EPO,3,2026-09-29,Small,Commercial,Expired
P102002,TX,HMO,1,2026-11-15,Small,Commercial,Expired
P102003,IL,HMO,1,2025-10-22,Large,Commercial,Active
P102004,CT,PPO,4,2026-03-11,Small,Medicaid,Active
P102005,TX,EPO,2,2025-10-02,Small,Medicare,Active
P102006,FL,POS,2,2026-08-11,Large,Medicare,Active
P102007,NJ,EPO,3,2025-11-04,Large,Commercial,Active
P102008,MA,POS,2,2026-12-27,Large,Commercial,Active
P102009,OH,POS,1,2026-01-11,Large,Commercial,Active
P102010,CA,EPO,2,2025-06-07,Small,Medicaid,Active
P102011,OH,HMO,2,2025-07-23,Small,Commercial,Active
P102012,TX,POS,5,2026-10-23,Small,Commercial,Active
P102013,MA,EPO,1,2025-03-16,Small,Medicare,Active
P102014,FL,PPO,2,2026-01-15,Small,Commercial,Expired
P102015,PA,EPO,2,2025-10-31,Small,Medicaid,Active
P102016,CT,PPO,4,2025-03-03,Large,Commercial,Active
P102017,MA,POS,2,2026-07-24,Small,Commercial,Active
P102018,NJ,EPO,2,2025-04-18,Small,Commercial,Active
P102019,IL,EPO,5,2025-07-06,Large,Medicare,Expired
P102020,FL,PPO,1,2025-08-17,Small,Medicare,Active
P102021,CT,EPO,3,2025-02-17,Large,Commercial,Expired
P102022,CA,EPO,1,2025-09-25,Large,Commercial,Expired
P102023,IL,POS,4,2026-12-28,Large,Medicaid,Expired
P102024,TX,EPO,1,2025-09-11,Small,Commercial,Active
P102025,MA,HMO,2,2025-03-28,Large,Commercial,Active
P102026,CT,PPO,4,2025-06-30,Small,Commercial,Active
P102027,NY,EPO,1,2025-01-25,Large,Medicare,Active
P102028,PA,PPO,4,2026-01-23,Small,Commercial,Active
P102029,PA,PPO,3,2025-08-10,Small,Commercial,Active
P102030,FL,PPO,1,2026-02-01,Large,Medicaid,Active
P102031,CA,EPO,2,2026-05-26,Small,Commercial,Expired
P102032,FL,EPO,4,2026-07-15,Large,Commercial,Active
P102033,NY,PPO,5,2026-03-16,Small,Commercial,Active
P102034,NJ,HMO,4,2025-06-24,Large,Medicaid,Active
P102035,CA,PPO,5,2025-11-07,Large,Medicare,Active
P102036,OH,HMO,2,2025-10-01,Small,Commercial,Active
P102037,NJ,PPO,3,2025-02-04,Small,Medicare,Active
P102038,CA,POS,5,2025-08-05,Large,Commercial,Active
P102039,CA,PPO,3,2026-12-22,Large,Medicaid,Active
P102040,NY,PPO,4,2026-11-03,Small,Commercial,Active
P102041,TX,EPO,2,2026-02-12,Large,Medicare,Active
P102042,NY,HMO,5,2026-06-03,Small,Commercial,Active
P102043,CA,POS,4,2025-09-26,Small,Commercial,Active
P102044,CT,HMO,1,2026-09-30,Small,Medicare,Active
P102045,NJ,POS,4,2026-04-20,Large,Commercial,Active
P102046,NY,PPO,3,2025-11-21,Large,Commercial,Expired
P102047,TX,EPO,2,2025-12-22,Small,Medicare,Expired
P102048,MA,EPO,2,2025-03-31,Small,Commercial,Active
P102049,FL,HMO,4,2025-02-11,Large,Commercial,Active
P102050,CA,EPO,1,2025-12-31,Small,Medicaid,Active
P102051,OH,HMO,3,2026-11-02,Large,Commercial,Expired
P102052,MA,HMO,4,2025-07-21,Small,Commercial,Active
P102053,PA,POS,4,2026-01-01,Small,Medicare,Active
P102054,IL,HMO,2,2025-10-15,Small,Medicaid,Expired
P102055,TX,POS,3,2026-08-26,Large,Commercial,Active
P102056,OH,EPO,1,2026-04-26,Large,Commercial,Active
P102057,IL,HMO,2,2026-09-29,Small,Medicare,Active
P102058,TX,HMO,4,2026-05-16,Small,Commercial,Active
P102059,CT,PPO,2,2026-09-30,Small,Commercial,Expired
P102060,FL,HMO,2,2025-02-21,Large,Medicaid,Active
P102061,MA,HMO,5,2025-04-13,Large,Commercial,Active
P102062,NJ,PPO,2,2025-12-27,Large,Commercial,Active
P102063,TX,PPO,2,2026-02-28,Large,Commercial,Active
P102064,NJ,EPO,3,2026-11-30,Large,Commercial,Active
P102065,FL,HMO,2,2025-07-24,Small,Commercial,Active
P102066,CA,EPO,1,2025-01-14,Small,Commercial,Active
P102067,PA,EPO,4,2026-09-08,Large,Medicare,Active
P102068,MA,PPO,3,2026-09-21,Small,Medicare,Active
P102069,FL,POS,2,2026-04-15,Small,Commercial,Active
P102070,FL,EPO,1,2026-04-11,Small,Commercial,Active
P102071,CT,POS,4,2025-10-31,Small,Medicare,Active
P102072,IL,HMO,3,2026-08-28,Small,Commercial,Active
P102073,PA,PPO,1,2026-03-03,Small,Commercial,Active
P102074,MA,HMO,2,2026-10-18,Small,Medicare,Active
P102075,CA,HMO,5,2025-04-20,Small,Commercial,Active
P102076,CA,PPO,5,2026-11-06,Small,Commercial,Active
P102077,NY,HMO,3,2026-07-19,Large,Medicaid,Active
P102078,FL,PPO,1,2026-05-30,Small,Commercial,Active
P102079,TX,POS,4,2025-03-09,Large,Commercial,Active
P102080,CT,HMO,1,2025-09-03,Large,Commercial,Active
P102081,PA,PPO,5,2026-01-24,Large,Commercial,Active
P102082,CA,EPO,3,2026-10-12,Large,Medicare,Expired
P102083,MA,HMO,2,2025-11-04,Small,Medicare,Active
P102084,NY,POS,1,2025-12-18,Small,Commercial,Active
P102085,MA,PPO,5,2025-03-07,Large,Commercial,Expired
P102086,CT,HMO,4,2026-04-05,Small,Medicaid,Active
P102087,TX,HMO,3,2025-12-13,Small,Commercial,Active
P102088,NY,HMO,2,2025-11-21,Small,Commercial,Active
P102089,NY,POS,1,2026-10-29,Large,Commercial,Expired
P102090,IL,PPO,4,2026-08-22,Small,Commercial,Active
P102091,PA,EPO,2,2025-02-02,Small,Commercial,Active
P102092,NY,EPO,5,2025-03-09,Large,Commercial,Active
P102093,IL,EPO,5,2025-07-06,Large,Medicare,Expired
P102094,IL,PPO,4,2025-07-11,Small,Medicare,Active
P102095,CT,EPO,5,2025-08-01,Large,Commercial,Active
P102096,NJ,POS,3,2026-08-23,Small,Commercial,Active
P102097,MA,PPO,4,2026-03-04,Large,Commercial,Active
P102098,TX,HMO,5,2025-12-17,Small,Commercial,Expired
P102099,OH,POS,1,2025-04-18,Small,Commercial,Active
P102100,MA,HMO,5,2025-08-28,Large,Commercial,Expired
P102101,NY,EPO,3,2025-08-04,Small,Commercial,Active
P102102,TX,POS,2,2025-06-26,Small,Commercial,Active
P102103,CA,PPO,2,2026-07-19,Large,Medicaid,Active
P102104,NJ,POS,5,2025-11-26,Small,Commercial,Active
P102105,CA,HMO,2,2026-07-15,Large,Commercial,Active
P102106,CA,PPO,5,2026-09-18,Small,Commercial,Active
P102107,PA,POS,3,2026-03-26,Small,Commercial,Active
P102108,MA,POS,2,2026-08-30,Large,Medicare,Active
P102109,OH,POS,1,2026-03-23,Small,Commercial,Active
P102110,CT,POS,5,2026-06-21,Small,Medicare,Active
P102111,OH,PPO,2,2026-10-06,Small,Commercial,Active
P102112,CA,HMO,3,2025-06-28,Large,Medicare,Active
P102113,NY,POS,3,2026-01-30,Small,Commercial,Active
P102114,NJ,PPO,1,2025-05-25,Small,Commercial,Active
P102115,FL,HMO,3,2025-07-17,Small,Commercial,Active
P102116,OH,POS,3,2025-03-25,Small,Commercial,Active
P102117,CA,HMO,2,2026-10-31,Small,Commercial,Expired
P102118,NJ,HMO,5,2025-03-26,Large,Commercial,Active
P102119,TX,PPO,4,2026-04-02,Large,Medicare,Active
P102120,MA,HMO,3,2026-04-21,Small,Commercial,Active
P102121,IL,PPO,3,2025-09-10,Small,Commercial,Active
P102122,PA,POS,4,2025-03-13,Large,Commercial,Active
P102123,NJ,HMO,3,2025-08-11,Small,Commercial,Active
P102124,NY,HMO,2,2025-10-03,Small,Commercial,Active
P102125,NY,EPO,2,2025-09-03,Large,Commercial,Active
P102126,NJ,POS,4,2025-12-07,Large,Commercial,Active
P102127,NY,POS,3,2026-07-27,Small,Medicare,Active
P102128,MA,EPO,3,2026-04-16,Small,Commercial,Active
P102129,NY,EPO,5,2026-03-30,Small,Commercial,Expired
P102130,OH,PPO,3,2025-01-07,Small,Commercial,Active
P102131,IL,PPO,2,2025-07-07,Large,Commercial,Active
P102132,NY,HMO,1,2025-01-04,Small,Commercial,Expired
P102133,IL,HMO,1,2026-10-07,Large,Commercial,Active
P102134,CA,HMO,1,2025-05-05,Small,Commercial,Active
P102135,CT,HMO,1,2025-01-15,Small,Commercial,Active
P102136,MA,PPO,3,2026-06-09,Small,Commercial,Expired
P102137,CT,POS,3,2026-09-22,Large,Commercial,Active
P102138,CA,HMO,5,2025-08-28,Large,Commercial,Active
P102139,MA,POS,3,2025-12-26,Small,Commercial,Expired
P102140,NJ,HMO,1,2026-06-02,Small,Commercial,Active
P102141,NJ,EPO,4,2025-11-16,Large,Medicare,Active
P102142,IL,HMO,4,2025-08-19,Small,Medicare,Active
P102143,CA,HMO,2,2025-01-30,Small,Commercial,Active
P102144,IL,HMO,2,2026-06-18,Small,Commercial,Expired
P102145,PA,PPO,3,2025-06-05,Small,Commercial,Active
P102146,NY,EPO,4,2026-09-22,Large,Commercial,Active
P102147,FL,HMO,1,2026-12-06,Small,Medicaid,Expired
P102148,PA,HMO,1,2026-02-03,Large,Commercial,Active
P102149,NY,POS,1,2025-12-12,Large,Medicare,Active
P102150,MA,EPO,3,2025-07-14,Large,Commercial,Active
P102151,IL,HMO,3,2025-06-17,Small,Medicare,Active
P102152,MA,POS,5,2026-01-12,Small,Medicare,Active
P102153,MA,POS,1,2026-05-04,Small,Medicare,Expired
P102154,NY,PPO,1,2025-12-28,Small,Commercial,Active
P102155,CA,POS,3,2026-04-27,Large,Medicare,Expired
P102156,NY,HMO,3,2025-09-01,Large,Commercial,Active
P102157,TX,PPO,5,2026-08-04,Large,Medicaid,Expired
P102158,NJ,PPO,5,2026-08-30,Small,Commercial,Expired
P102159,NJ,HMO,2,2026-08-12,Small,Commercial,Active
P102160,PA,EPO,4,2025-06-20,Small,Medicaid,Expired
P102161,NJ,POS,1,2026-05-28,Large,Medicare,Active
P102162,NY,PPO,1,2026-02-10,Small,Medicare,Active
P102163,OH,EPO,5,2026-07-28,Small,Commercial,Active
P102164,IL,HMO,5,2025-07-26,Small,Medicaid,Active
P102165,NY,POS,2,2025-06-03,Large,Medicare,Active
P102166,NY,POS,4,2025-02-17,Large,Commercial,Active
P102167,FL,PPO,2,2026-10-11,Large,Medicaid,Active
P102168,IL,POS,4,2025-01-01,Large,Commercial,Active
P102169,TX,POS,1,2026-02-11,Small,Commercial,Active
P102170,NJ,POS,2,2025-04-17,Small,Commercial,Expired
P102171,IL,POS,5,2025-06-22,Small,Commercial,Active
P102172,NJ,HMO,2,2026-05-21,Small,Commercial,Active
P102173,PA,EPO,2,2025-05-10,Large,Commercial,Active
P102174,IL,HMO,1,2026-02-02,Small,Commercial,Expired
P102175,NJ,HMO,5,2025-10-21,Small,Commercial,Active
P102176,TX,PPO,5,2026-07-06,Small,Commercial,Active
P102177,CT,POS,3,2026-03-23,Small,Commercial,Active
P102178,MA,HMO,3,2025-01-16,Large,Commercial,Active
P102179,MA,POS,3,2026-10-01,Small,Commercial,Active
P102180,TX,HMO,1,2025-12-15,Small,Medicare,Active
P102181,FL,HMO,2,2025-07-22,Small,Medicare,Active
P102182,CT,PPO,5,2025-05-14,Small,Commercial,Expired
P102183,PA,EPO,5,2026-06-10,Small,Commercial,Active
P102184,TX,EPO,2,2026-05-23,Small,Commercial,Active
P102185,MA,HMO,5,2025-03-07,Large,Commercial,Active
P102186,MA,PPO,2,2026-04-25,Small,Medicaid,Active
P102187,MA,POS,1,2026-04-04,Small,Commercial,Active
P102188,CA,POS,1,2025-12-08,Large,Commercial,Active
P102189,TX,HMO,1,2026-12-08,Small,Commercial,Active
P102190,NY,EPO,2,2026-09-18,Small,Medicaid,Active
P102191,PA,PPO,2,2025-06-08,Large,Commercial,Active
P102192,MA,EPO,4,2025-06-10,Large,Commercial,Active
P102193,NJ,POS,5,2025-09-11,Large,Commercial,Active
P102194,TX,EPO,5,2026-06-11,Small,Commercial,Active
P102195,CA,POS,4,2026-07-03,Small,Medicare,Active
P102196,TX,PPO,4,2025-06-04,Small,Commercial,Active
P102197,PA,PPO,1,2026-05-01,Small,Commercial,Active
P102198,CA,HMO,4,2026-03-08,Large,Commercial,Active
P102199,PA,HMO,2,2025-01-27,Small,Commercial,Active
