Load_ID,Policy_ID,State,Product,Clause_ID,Policy_Version,Loaded_Version,Load_Date,Loaded_By
L014520,P101431,NJ,HMO,CL0760,5,3,2025-08-30,UserC
L014521,P101431,NJ,HMO,CL0050,5,4,2025-01-08,UserB
L014522,P101431,NJ,HMO,CL0040,5,2,2025-10-31,System
L014523,P101431,NJ,HMO,CL0397,5,4,2025-12-07,UserA
L014524,P101431,NJ,HMO,CL0087,5,5,2025-02-12,UserB
L014525,P101431,NJ,HMO,CL0446,5,4,2025-09-01,System
L014526,P101431,NJ,HMO,CL0990,5,1,2025-06-30,UserB
L014527,P101431,NJ,HMO,CL0274,5,4,2025-03-26,UserA
L014528,P101431,NJ,HMO,CL0069,5,3,2025-06-04,System
L014529,P101432,IL,POS,CL0276,4,4,2025-10-02,System
L014530,P101432,IL,POS,CL0064,4,1,2025-01-23,System
L014531,P101432,IL,POS,CL0963,4,2,2025-04-25,UserA
L014532,P101432,IL,POS,CL0914,4,3,2025-11-02,UserA
L014533,P101432,IL,POS,CL0076,4,4,2025-10-26,UserB
L014534,P101432,IL,POS,CL0214,4,2,2025-04-09,UserC
L014535,P101432,IL,POS,CL0844,4,4,2025-04-14,UserC
L014536,P101432,IL,POS,CL0593,4,2,2025-02-20,UserC
L014537,P101432,IL,POS,CL0788,4,4,2025-12-28,UserC
L014538,P101432,IL,POS,CL0975,4,1,2025-04-22,UserB
L014539,P101432,IL,POS,CL0010,4,3,2025-09-01,UserA
L014540,P101432,IL,POS,CL0393,4,1,2025-06-18,UserB
L014541,P101432,IL,POS,CL0631,4,5,2025-03-13,System
L014542,P101432,IL,POS,CL0034,4,4,2025-05-19,UserA
L014543,P101433,NY,PPO,CL0654,1,3,2025-12-02,UserA
L014544,P101433,NY,PPO,CL0930,1,5,2025-08-19,UserC
L014545,P101433,NY,PPO,CL0647,1,1,2025-08-27,UserB
L014546,P101433,NY,PPO,CL0223,1,4,2025-09-10,UserC
L014547,P101433,NY,PPO,CL0891,1,3,2025-02-18,UserA
L014548,P101433,NY,PPO,CL0067,1,5,2025-10-30,UserC
L014549,P101433,NY,PPO,CL0987,1,4,2025-03-13,System
L014550,P101433,NY,PPO,CL0437,1,2,2025-09-20,UserA
L014551,P101433,NY,PPO,CL0641,1,4,2025-11-18,System
L014552,P101434,OH,EPO,CL0563,5,1,2025-08-10,UserA
L014553,P101434,OH,EPO,CL0049,5,2,2025-03-18,UserC
L014554,P101434,OH,EPO,CL0354,5,4,2025-03-03,UserA
L014555,P101434,OH,EPO,CL0026,5,3,2025-06-06,UserA
L014556,P101434,OH,EPO,CL0435,5,5,2025-10-21,UserB
L014557,P101434,OH,EPO,CL0837,5,3,2025-05-05,UserB
L014558,P101434,OH,EPO,CL0182,5,4,2025-08-17,System
L014559,P101434,OH,EPO,CL0332,5,4,2025-12-06,UserB
L014560,P101434,OH,EPO,CL0473,5,5,2025-06-10,UserA
L014561,P101434,OH,EPO,CL0898,5,5,2025-01-29,UserB
L014562,P101434,OH,EPO,CL0050,5,2,2025-04-24,UserC
L014563,P101434,OH,EPO,CL0692,5,1,2025-03-20,UserB
L014564,P101434,OH,EPO,CL0841,5,2,2025-01-23,System
L014565,P101435,IL,HMO,CL0828,3,4,2025-04-16,UserA
L014567,P101435,IL,HMO,CL0276,3,5,2025-12-23,UserC
L014568,P101435,IL,HMO,CL0378,3,4,2025-06-22,System
L014569,P101435,IL,HMO,CL0329,3,5,2025-09-21,UserB
L014570,P101435,IL,HMO,CL0681,3,5,2025-12-08,UserA
L014571,P101435,IL,HMO,CL0476,3,2,2025-10-12,System
L014572,P101435,IL,HMO,CL0155,3,4,2025-01-02,UserC
L014574,P101435,IL,HMO,CL0347,3,1,2025-09-08,UserC
L014575,P101435,IL,HMO,CL0157,3,4,2025-11-17,System
L014576,P101435,IL,HMO,CL0249,3,3,2025-04-18,UserC
L014578,P101436,FL,HMO,CL0274,1,3,2025-06-29,UserC
L014579,P101436,FL,HMO,CL0596,1,3,2025-08-01,System
L014580,P101436,FL,HMO,CL0808,1,4,2025-10-20,System
L014581,P101436,FL,HMO,CL0334,1,5,2025-03-13,UserC
L014582,P101436,FL,HMO,CL0236,1,3,2025-10-10,System
L014583,P101436,FL,HMO,CL0158,1,2,2025-06-24,UserB
L014584,P101436,FL,HMO,CL0302,1,4,2025-05-03,System
L014586,P101436,FL,HMO,CL0576,1,3,2025-10-28,System
L014587,P101436,FL,HMO,CL0573,1,2,2025-03-24,System
L014588,P101437,IL,HMO,CL0828,5,4,2025-09-10,System
L014589,P101437,IL,HMO,CL0701,5,3,2025-05-26,UserC
L014590,P101437,IL,HMO,CL0276,5,5,2025-04-30,System
L014591,P101437,IL,HMO,CL0378,5,4,2025-03-06,UserA
L014592,P101437,IL,HMO,CL0329,5,5,2025-10-08,UserC
L014593,P101437,IL,HMO,CL0681,5,5,2025-10-10,UserB
L014594,P101437,IL,HMO,CL0476,5,2,2025-04-16,UserA
L014595,P101437,IL,HMO,CL0155,5,4,2025-10-27,UserA
L014596,P101437,IL,HMO,CL0696,5,4,2025-04-17,UserA
L014597,P101437,IL,HMO,CL0347,5,1,2025-02-05,UserA
L014598,P101437,IL,HMO,CL0157,5,5,2025-05-27,System
L014599,P101437,IL,HMO,CL0249,5,3,2025-09-19,System
L014600,P101438,PA,PPO,CL0474,5,4,2025-06-08,UserA
L014601,P101438,PA,PPO,CL0563,5,5,2025-09-22,UserC
L014602,P101438,PA,PPO,CL0441,5,2,2025-07-21,UserA
L014603,P101438,PA,PPO,CL0841,5,4,2025-06-04,UserB
L014604,P101438,PA,PPO,CL0943,5,5,2025-01-13,UserA
L014605,P101438,PA,PPO,CL0139,5,2,2025-10-24,System
L014606,P101438,PA,PPO,CL0182,5,4,2025-11-18,UserB
L014607,P101438,PA,PPO,CL0994,5,3,2025-03-26,UserC
L014608,P101438,PA,PPO,CL0006,5,5,2025-10-07,UserA
L014609,P101438,PA,PPO,CL0716,5,2,2025-09-02,UserB
L014610,P101438,PA,PPO,CL0348,5,3,2025-10-27,UserA
L014611,P101439,NY,EPO,CL0077,4,4,2025-12-28,UserC
L014612,P101439,NY,EPO,CL0852,4,1,2025-12-20,UserC
L014613,P101439,NY,EPO,CL0877,4,5,2025-11-12,UserB
L014614,P101439,NY,EPO,CL0311,4,3,2025-01-09,UserC
L014615,P101439,NY,EPO,CL0729,4,4,2025-09-04,UserB
L014616,P101439,NY,EPO,CL0755,4,5,2025-11-08,UserC
L014617,P101439,NY,EPO,CL0687,4,3,2025-10-05,System
L014618,P101439,NY,EPO,CL0710,4,2,2025-08-26,UserB
L014619,P101439,NY,EPO,CL0464,4,4,2025-07-22,UserA
L014620,P101439,NY,EPO,CL0133,4,2,2025-09-04,UserB
L014621,P101440,FL,PPO,CL0673,1,2,2025-08-23,UserC
L014622,P101440,FL,PPO,CL0977,1,3,2025-03-22,UserC
L014623,P101440,FL,PPO,CL0373,1,1,2025-12-22,UserC
L014624,P101440,FL,PPO,CL0050,1,2,2025-01-13,UserA
L014625,P101440,FL,PPO,CL0048,1,4,2025-11-23,UserA
L014626,P101440,FL,PPO,CL0990,1,2,2025-01-16,UserC
L014627,P101440,FL,PPO,CL0904,1,4,2025-02-14,System
L014628,P101440,FL,PPO,CL0796,1,4,2025-11-17,UserB
L014629,P101440,FL,PPO,CL0598,1,5,2025-05-19,UserC
L014630,P101440,FL,PPO,CL0433,1,2,2025-11-22,System
L014631,P101440,FL,PPO,CL0912,1,3,2025-05-28,UserA
L014632,P101440,FL,PPO,CL0273,1,4,2025-12-21,UserC
L014633,P101441,CA,PPO,CL0774,3,2,2025-08-24,UserB
L014634,P101441,CA,PPO,CL0671,3,4,2025-07-10,UserB
L014635,P101441,CA,PPO,CL0036,3,5,2025-04-11,UserA
L014636,P101441,CA,PPO,CL0869,3,1,2025-04-15,UserC
L014637,P101441,CA,PPO,CL0422,3,2,2025-09-07,UserC
L014638,P101442,FL,PPO,CL0673,3,2,2025-04-04,UserC
L014639,P101442,FL,PPO,CL0977,3,3,2025-08-08,System
L014640,P101442,FL,PPO,CL0373,3,1,2025-10-25,System
L014641,P101442,FL,PPO,CL0050,3,2,2025-12-05,UserC
L014642,P101442,FL,PPO,CL0048,3,4,2025-05-13,UserB
L014643,P101442,FL,PPO,CL0990,3,2,2025-12-27,System
L014644,P101442,FL,PPO,CL0904,3,4,2025-06-04,UserB
L014645,P101442,FL,PPO,CL0796,3,4,2025-01-28,System
L014646,P101442,FL,PPO,CL0598,3,5,2025-10-09,UserA
L014647,P101442,FL,PPO,CL0433,3,2,2025-04-26,UserA
L014648,P101442,FL,PPO,CL0912,3,3,2025-11-01,UserA
L014649,P101442,FL,PPO,CL0273,3,4,2025-08-22,UserB
L014650,P101443,PA,POS,CL0612,1,1,2025-01-01,UserB
L014651,P101443,PA,POS,CL0152,1,5,2025-12-14,UserC
L014652,P101443,PA,POS,CL0876,1,5,2025-08-28,UserC
L014653,P101443,PA,POS,CL0983,1,1,2025-02-27,UserA
L014654,P101443,PA,POS,CL0510,1,1,2025-12-01,UserA
L014655,P101443,PA,POS,CL0210,1,5,2025-07-02,System
L014656,P101443,PA,POS,CL0899,1,5,2025-12-03,UserA
L014657,P101443,PA,POS,CL0562,1,1,2025-01-26,UserA
L014658,P101444,OH,POS,CL0509,1,1,2025-03-18,UserA
L014659,P101444,OH,POS,CL0122,1,2,2025-08-05,UserB
L014660,P101444,OH,POS,CL0569,1,2,2025-11-24,UserB
L014661,P101444,OH,POS,CL0366,1,3,2025-11-21,UserA
L014662,P101444,OH,POS,CL0013,1,1,2025-09-19,System
L014663,P101444,OH,POS,CL0391,1,3,2025-01-23,System
L014664,P101445,NY,POS,CL0331,2,4,2025-09-01,UserC
L014665,P101445,NY,POS,CL0317,2,2,2025-06-07,UserA
L014666,P101445,NY,POS,CL0023,2,2,2025-07-25,UserB
L014667,P101445,NY,POS,CL0257,2,1,2025-11-06,UserA
L014668,P101445,NY,POS,CL0747,2,5,2025-03-28,System
L014669,P101445,NY,POS,CL0240,2,1,2025-09-24,UserB
L014670,P101445,NY,POS,CL0909,2,2,2025-05-14,UserB
L014671,P101445,NY,POS,CL0872,2,2,2025-09-24,UserB
L014672,P101445,NY,POS,CL0802,2,5,2025-11-29,UserC
L014673,P101445,NY,POS,CL0750,2,4,2025-09-25,UserA
L014674,P101445,NY,POS,CL0937,2,4,2025-02-22,UserA
L014675,P101445,NY,POS,CL0163,2,5,2025-04-09,UserA
L014676,P101445,NY,POS,CL0982,2,5,2025-09-04,System
L014677,P101446,CA,EPO,CL0909,4,4,2025-02-05,UserB
L014678,P101446,CA,EPO,CL0973,4,2,2025-01-28,UserB
L014679,P101446,CA,EPO,CL0175,4,2,2025-08-08,System
L014680,P101446,CA,EPO,CL0580,4,3,2025-04-12,UserC
L014681,P101446,CA,EPO,CL0306,4,1,2025-09-20,System
L014682,P101446,CA,EPO,CL0090,4,3,2025-09-28,UserB
L014684,P101446,CA,EPO,CL0243,4,5,2025-05-19,UserC
L014685,P101446,CA,EPO,CL0918,4,3,2025-10-07,UserB
L014686,P101446,CA,EPO,CL0272,4,2,2025-10-13,System
L014687,P101447,PA,PPO,CL0474,1,4,2025-09-07,UserA
L014688,P101447,PA,PPO,CL0563,1,5,2025-11-18,UserA
L014689,P101447,PA,PPO,CL0441,1,2,2025-11-13,UserA
L014690,P101447,PA,PPO,CL0841,1,4,2025-03-19,System
L014691,P101447,PA,PPO,CL0943,1,5,2025-10-24,UserB
L014692,P101447,PA,PPO,CL0139,1,2,2025-12-04,System
L014693,P101447,PA,PPO,CL0182,1,4,2025-11-03,UserA
L014694,P101447,PA,PPO,CL0994,1,3,2025-12-17,UserA
L014695,P101447,PA,PPO,CL0006,1,5,2025-01-13,UserA
L014696,P101447,PA,PPO,CL0716,1,5,2025-12-12,System
L014697,P101447,PA,PPO,CL0348,1,3,2025-03-23,System
L014698,P101448,PA,PPO,CL0474,1,4,2025-01-09,UserA
L014699,P101448,PA,PPO,CL0563,1,5,2025-08-01,UserC
L014700,P101448,PA,PPO,CL0441,1,2,2025-02-17,UserA
L014701,P101448,PA,PPO,CL0841,1,4,2025-02-18,UserB
L014702,P101448,PA,PPO,CL0943,1,5,2025-11-05,System
L014703,P101448,PA,PPO,CL0139,1,2,2025-02-09,UserC
L014704,P101448,PA,PPO,CL0182,1,4,2025-12-29,UserC
L014705,P101448,PA,PPO,CL0994,1,3,2025-10-07,UserB
L014706,P101448,PA,PPO,CL0006,1,5,2025-08-14,UserA
L014707,P101448,PA,PPO,CL0716,1,5,2025-04-18,UserA
L014708,P101448,PA,PPO,CL0348,1,3,2025-09-02,UserA
L014709,P101449,CT,POS,CL0034,2,5,2025-09-12,UserB
L014710,P101449,CT,POS,CL0080,2,4,2025-02-02,System
L014711,P101449,CT,POS,CL0095,2,1,2025-01-23,System
L014713,P101449,CT,POS,CL0458,2,2,2025-02-23,System
L014714,P101449,CT,POS,CL0624,2,4,2025-11-05,UserB
L014715,P101449,CT,POS,CL0848,2,5,2025-02-18,UserB
L014716,P101449,CT,POS,CL0085,2,4,2025-03-19,UserC
L014717,P101449,CT,POS,CL0707,2,4,2025-12-02,UserC
L014718,P101449,CT,POS,CL0805,2,2,2025-12-24,System
L014719,P101449,CT,POS,CL0657,2,3,2025-05-02,UserC
L014720,P101450,NY,PPO,CL0654,2,3,2025-12-25,System
L014721,P101450,NY,PPO,CL0930,2,5,2025-03-31,UserB
L014722,P101450,NY,PPO,CL0647,2,1,2025-12-12,System
L014723,P101450,NY,PPO,CL0223,2,4,2025-07-12,UserC
L014724,P101450,NY,PPO,CL0891,2,3,2025-09-01,System
L014725,P101450,NY,PPO,CL0067,2,5,2025-05-29,UserC
L014726,P101450,NY,PPO,CL0987,2,4,2025-05-26,UserB
L014727,P101450,NY,PPO,CL0437,2,2,2025-11-12,UserA
L014728,P101450,NY,PPO,CL0641,2,4,2025-05-21,UserB
L014729,P101451,FL,PPO,CL0673,5,2,2025-10-13,UserC
L014730,P101451,FL,PPO,CL0977,5,3,2025-12-05,System
L014731,P101451,FL,PPO,CL0373,5,1,2025-04-21,UserC
L014732,P101451,FL,PPO,CL0050,5,2,2025-04-18,UserC
L014733,P101451,FL,PPO,CL0048,5,4,2025-10-08,UserA
L014734,P101451,FL,PPO,CL0990,5,2,2025-02-19,System
L014735,P101451,FL,PPO,CL0904,5,4,2025-01-14,UserC
L014736,P101451,FL,PPO,CL0796,5,4,2025-05-14,UserB
L014737,P101451,FL,PPO,CL0598,5,5,2025-03-17,UserB
L014738,P101451,FL,PPO,CL0433,5,2,2025-03-25,UserC
L014739,P101451,FL,PPO,CL0912,5,3,2025-12-09,UserC
L014740,P101451,FL,PPO,CL0273,5,4,2025-06-07,UserC
L014741,P101452,NJ,HMO,CL0388,3,5,2025-10-13,UserC
L014742,P101452,NJ,HMO,CL0304,3,4,2025-11-10,UserB
L014743,P101452,NJ,HMO,CL0760,3,3,2025-04-04,UserA
L014744,P101452,NJ,HMO,CL0050,3,4,2025-10-24,UserC
L014745,P101452,NJ,HMO,CL0040,3,2,2025-04-04,System
L014746,P101452,NJ,HMO,CL0397,3,4,2025-02-26,UserA
L014747,P101452,NJ,HMO,CL0087,3,5,2025-06-13,UserB
L014748,P101452,NJ,HMO,CL0446,3,4,2025-11-16,UserC
L014749,P101452,NJ,HMO,CL0990,3,1,2025-04-08,UserC
L014750,P101452,NJ,HMO,CL0274,3,4,2025-01-16,UserC
L014751,P101452,NJ,HMO,CL0069,3,5,2025-12-10,UserC
L014752,P101453,OH,PPO,CL0907,4,1,2025-03-19,System
L014753,P101453,OH,PPO,CL0603,4,4,2025-12-12,UserC
L014754,P101453,OH,PPO,CL0396,4,1,2025-03-13,UserB
L014755,P101453,OH,PPO,CL0905,4,1,2025-09-27,System
L014756,P101453,OH,PPO,CL0282,4,2,2025-10-14,UserA
L014757,P101453,OH,PPO,CL0924,4,5,2025-03-07,UserA
L014758,P101453,OH,PPO,CL0726,4,5,2025-03-09,UserA
L014759,P101454,NJ,HMO,CL0388,5,5,2025-07-12,UserC
L014760,P101454,NJ,HMO,CL0304,5,4,2025-02-24,UserA
L014761,P101454,NJ,HMO,CL0760,5,3,2025-06-17,System
L014762,P101454,NJ,HMO,CL0050,5,4,2025-01-25,System
L014763,P101454,NJ,HMO,CL0040,5,2,2025-05-11,UserA
L014764,P101454,NJ,HMO,CL0397,5,4,2025-11-21,UserA
L014765,P101454,NJ,HMO,CL0087,5,5,2025-04-12,System
L014766,P101454,NJ,HMO,CL0446,5,4,2025-10-09,UserB
L014767,P101454,NJ,HMO,CL0990,5,1,2025-10-23,UserA
L014768,P101454,NJ,HMO,CL0274,5,4,2025-10-21,System
L014769,P101454,NJ,HMO,CL0069,5,5,2025-09-20,UserA
L014770,P101455,FL,PPO,CL0673,1,2,2025-04-30,System
L014771,P101455,FL,PPO,CL0977,1,3,2025-08-19,UserC
L014773,P101455,FL,PPO,CL0050,1,2,2025-06-10,UserA
L014774,P101455,FL,PPO,CL0048,1,4,2025-06-10,UserB
L014775,P101455,FL,PPO,CL0990,1,2,2025-03-19,UserB
L014776,P101455,FL,PPO,CL0904,1,4,2025-02-07,UserB
L014777,P101455,FL,PPO,CL0796,1,5,2025-01-28,UserB
L014778,P101455,FL,PPO,CL0598,1,5,2025-04-10,UserA
L014779,P101455,FL,PPO,CL0433,1,2,2025-10-21,UserA
L014780,P101455,FL,PPO,CL0912,1,3,2025-05-04,UserB
L014781,P101455,FL,PPO,CL0273,1,4,2025-04-02,UserB
L014782,P101456,FL,EPO,CL0048,2,1,2025-09-12,UserA
L014783,P101456,FL,EPO,CL0067,2,2,2025-04-07,UserC
L014784,P101456,FL,EPO,CL0912,2,4,2025-01-06,System
L014785,P101456,FL,EPO,CL0291,2,4,2025-06-18,UserB
L014786,P101456,FL,EPO,CL0499,2,4,2025-09-28,System
L014787,P101456,FL,EPO,CL0856,2,3,2025-04-18,UserC
L014788,P101456,FL,EPO,CL0993,2,2,2025-10-26,UserC
L014789,P101457,NY,POS,CL0331,3,4,2025-02-16,UserC
L014790,P101457,NY,POS,CL0317,3,2,2025-04-09,UserA
L014791,P101457,NY,POS,CL0023,3,2,2025-01-14,System
L014792,P101457,NY,POS,CL0257,3,1,2025-07-13,UserC
L014793,P101457,NY,POS,CL0747,3,5,2025-06-06,UserB
L014794,P101457,NY,POS,CL0240,3,1,2025-06-03,UserC
L014795,P101457,NY,POS,CL0909,3,2,2025-04-25,UserB
L014796,P101457,NY,POS,CL0872,3,3,2025-09-15,UserB
L014797,P101457,NY,POS,CL0802,3,5,2025-05-25,UserC
L014798,P101457,NY,POS,CL0750,3,4,2025-10-18,UserB
L014799,P101457,NY,POS,CL0937,3,4,2025-01-10,UserB
L014800,P101457,NY,POS,CL0163,3,5,2025-08-02,UserA
L014801,P101457,NY,POS,CL0982,3,5,2025-08-21,System
L014802,P101458,FL,HMO,CL0913,5,1,2025-06-20,UserA
L014803,P101458,FL,HMO,CL0274,5,3,2025-01-21,UserA
L014804,P101458,FL,HMO,CL0596,5,3,2025-01-15,UserA
L014805,P101458,FL,HMO,CL0808,5,4,2025-05-06,System
L014806,P101458,FL,HMO,CL0334,5,5,2025-12-07,System
L014807,P101458,FL,HMO,CL0236,5,3,2025-12-07,UserC
L014808,P101458,FL,HMO,CL0158,5,2,2025-08-01,UserA
L014809,P101458,FL,HMO,CL0302,5,4,2025-07-07,System
L014810,P101458,FL,HMO,CL0591,5,4,2025-06-21,UserC
L014811,P101458,FL,HMO,CL0576,5,3,2025-09-04,UserA
L014812,P101458,FL,HMO,CL0573,5,2,2025-01-05,UserA
L014813,P101459,CT,POS,CL0034,3,5,2025-08-19,UserB
L014814,P101459,CT,POS,CL0080,3,4,2025-07-20,System
L014815,P101459,CT,POS,CL0095,3,1,2025-05-29,UserB
L014816,P101459,CT,POS,CL0187,3,5,2025-03-13,UserA
L014817,P101459,CT,POS,CL0458,3,2,2025-08-14,UserA
L014818,P101459,CT,POS,CL0624,3,4,2025-03-15,UserA
L014819,P101459,CT,POS,CL0848,3,5,2025-11-03,UserC
L014820,P101459,CT,POS,CL0085,3,4,2025-06-18,UserB
L014821,P101459,CT,POS,CL0707,3,4,2025-09-06,UserB
L014822,P101459,CT,POS,CL0805,3,2,2025-10-07,UserA
L014823,P101459,CT,POS,CL0657,3,3,2025-06-01,UserB
L014824,P101460,CA,HMO,CL0349,2,2,2025-08-12,UserA
L014825,P101460,CA,HMO,CL0489,2,2,2025-08-13,UserA
L014826,P101460,CA,HMO,CL0283,2,1,2025-02-07,UserB
L014827,P101460,CA,HMO,CL0797,2,1,2025-02-13,System
L014828,P101460,CA,HMO,CL0051,2,5,2025-07-04,UserA
L014830,P101460,CA,HMO,CL0386,2,5,2025-11-27,UserB
L014831,P101460,CA,HMO,CL0437,2,2,2025-12-17,UserB
L014832,P101460,CA,HMO,CL0926,2,2,2025-07-29,UserB
L014833,P101460,CA,HMO,CL0290,2,4,2025-01-23,UserA
L014834,P101460,CA,HMO,CL0497,2,2,2025-05-04,System
L014835,P101461,FL,HMO,CL0913,5,1,2025-03-27,System
L014836,P101461,FL,HMO,CL0274,5,3,2025-02-12,System
L014837,P101461,FL,HMO,CL0596,5,3,2025-02-09,UserA
L014838,P101461,FL,HMO,CL0808,5,4,2025-10-30,UserB
L014839,P101461,FL,HMO,CL0334,5,5,2025-06-18,System
L014840,P101461,FL,HMO,CL0236,5,3,2025-06-24,System
L014841,P101461,FL,HMO,CL0158,5,2,2025-01-20,System
L014842,P101461,FL,HMO,CL0302,5,4,2025-04-19,UserA
L014843,P101461,FL,HMO,CL0591,5,4,2025-07-12,UserB
L014844,P101461,FL,HMO,CL0576,5,3,2025-09-01,UserC
L014845,P101461,FL,HMO,CL0573,5,2,2025-11-20,UserB
L014846,P101462,NJ,HMO,CL0388,5,5,2025-10-07,UserB
L014847,P101462,NJ,HMO,CL0304,5,4,2025-08-16,UserB
L014848,P101462,NJ,HMO,CL0760,5,3,2025-02-05,System
L014849,P101462,NJ,HMO,CL0050,5,4,2025-02-14,UserB
L014850,P101462,NJ,HMO,CL0040,5,2,2025-01-28,System
L014852,P101462,NJ,HMO,CL0087,5,5,2025-01-23,UserC
L014853,P101462,NJ,HMO,CL0446,5,4,2025-07-26,UserA
L014854,P101462,NJ,HMO,CL0990,5,1,2025-04-01,UserA
L014855,P101462,NJ,HMO,CL0274,5,4,2025-12-25,UserC
L014856,P101462,NJ,HMO,CL0069,5,5,2025-02-07,UserB
L014857,P101463,FL,EPO,CL0048,3,1,2025-08-16,UserB
L014858,P101463,FL,EPO,CL0067,3,2,2025-07-21,System
L014859,P101463,FL,EPO,CL0912,3,4,2025-12-16,UserB
L014860,P101463,FL,EPO,CL0291,3,4,2025-11-05,UserC
L014861,P101463,FL,EPO,CL0499,3,4,2025-09-11,UserA
L014862,P101463,FL,EPO,CL0856,3,3,2025-02-07,UserB
L014863,P101463,FL,EPO,CL0993,3,2,2025-08-09,System
L014864,P101464,CT,PPO,CL0522,2,4,2025-07-06,UserA
L014865,P101464,CT,PPO,CL0942,2,2,2025-02-12,UserA
L014866,P101464,CT,PPO,CL0742,2,5,2025-12-25,System
L014867,P101464,CT,PPO,CL0981,2,2,2025-04-24,UserA
L014868,P101464,CT,PPO,CL0412,2,4,2025-09-17,System
L014869,P101464,CT,PPO,CL0680,2,1,2025-01-05,System
L014870,P101464,CT,PPO,CL0674,2,5,2025-03-09,UserC
L014871,P101464,CT,PPO,CL0514,2,1,2025-08-16,UserC
L014872,P101464,CT,PPO,CL0774,2,1,2025-05-03,UserB
L014873,P101464,CT,PPO,CL0137,2,1,2025-06-22,UserC
L014874,P101464,CT,PPO,CL0890,2,3,2025-12-02,UserA
L014875,P101465,IL,HMO,CL0828,1,4,2025-06-02,UserB
L014876,P101465,IL,HMO,CL0701,1,3,2025-09-24,UserB
L014877,P101465,IL,HMO,CL0276,1,5,2025-06-06,System
L014878,P101465,IL,HMO,CL0378,1,4,2025-06-11,UserC
L014879,P101465,IL,HMO,CL0329,1,5,2025-08-02,System
L014880,P101465,IL,HMO,CL0681,1,5,2025-01-26,UserB
L014882,P101465,IL,HMO,CL0155,1,4,2025-07-08,UserA
L014883,P101465,IL,HMO,CL0696,1,4,2025-05-02,UserA
L014884,P101465,IL,HMO,CL0347,1,1,2025-08-18,UserB
L014885,P101465,IL,HMO,CL0157,1,5,2025-02-28,UserA
L014886,P101465,IL,HMO,CL0249,1,3,2025-04-06,UserC
L014887,P101466,IL,EPO,CL0283,5,2,2025-09-19,UserB
L014888,P101466,IL,EPO,CL0714,5,1,2025-12-20,UserC
L014889,P101466,IL,EPO,CL0908,5,4,2025-11-08,UserA
L014890,P101466,IL,EPO,CL0770,5,3,2025-05-16,System
L014891,P101466,IL,EPO,CL0164,5,1,2025-12-16,UserC
L014892,P101466,IL,EPO,CL0159,5,2,2025-10-10,UserC
L014893,P101466,IL,EPO,CL0107,5,4,2025-04-30,UserA
L014894,P101466,IL,EPO,CL0325,5,1,2025-01-25,UserC
L014895,P101466,IL,EPO,CL0658,5,3,2025-12-08,UserC
L014896,P101466,IL,EPO,CL0767,5,2,2025-05-26,System
L014897,P101466,IL,EPO,CL0683,5,3,2025-01-12,UserB
L014898,P101466,IL,EPO,CL0531,5,3,2025-03-28,UserA
L014899,P101466,IL,EPO,CL0946,5,2,2025-04-19,System
L014900,P101466,IL,EPO,CL0557,5,5,2025-12-11,System
L014901,P101467,PA,HMO,CL0455,1,5,2025-09-23,UserB
L014902,P101467,PA,HMO,CL0371,1,2,2025-08-10,UserB
L014903,P101467,PA,HMO,CL0046,1,4,2025-03-15,UserA
L014904,P101467,PA,HMO,CL0251,1,2,2025-11-29,UserA
L014905,P101467,PA,HMO,CL0770,1,3,2025-11-06,UserA
L014906,P101467,PA,HMO,CL0140,1,3,2025-04-12,System
L014907,P101467,PA,HMO,CL0634,1,5,2025-05-17,UserC
L014908,P101467,PA,HMO,CL0699,1,3,2025-07-10,UserB
L014909,P101467,PA,HMO,CL0966,1,5,2025-05-22,UserA
L014910,P101467,PA,HMO,CL0416,1,4,2025-12-23,UserA
L014911,P101467,PA,HMO,CL0922,1,5,2025-03-14,System
L014912,P101468,OH,PPO,CL0907,2,1,2025-11-24,UserA
L014913,P101468,OH,PPO,CL0603,2,4,2025-06-16,System
L014914,P101468,OH,PPO,CL0396,2,1,2025-06-17,UserC
L014915,P101468,OH,PPO,CL0905,2,1,2025-02-23,System
L014916,P101468,OH,PPO,CL0282,2,2,2025-09-16,UserB
L014918,P101468,OH,PPO,CL0726,2,5,2025-08-20,UserC
L014919,P101469,MA,HMO,CL0803,5,3,2025-06-10,UserC
L014920,P101469,MA,HMO,CL0404,5,2,2025-12-18,UserB
L014921,P101469,MA,HMO,CL0033,5,4,2025-11-23,System
L014922,P101469,MA,HMO,CL0507,5,2,2025-01-19,UserB
L014923,P101469,MA,HMO,CL0734,5,5,2025-10-17,UserC
L014924,P101469,MA,HMO,CL0724,5,4,2025-02-19,System
L014925,P101469,MA,HMO,CL0483,5,4,2025-06-24,UserA
L014926,P101469,MA,HMO,CL0913,5,1,2025-10-29,UserC
L014927,P101469,MA,HMO,CL0842,5,5,2025-07-03,UserC
L014928,P101469,MA,HMO,CL0123,5,1,2025-07-04,UserB
L014929,P101469,MA,HMO,CL0247,5,1,2025-12-05,UserC
L014930,P101469,MA,HMO,CL0092,5,3,2025-11-03,UserB
L014931,P101469,MA,HMO,CL0387,5,1,2025-11-06,System
L014932,P101470,CA,EPO,CL0909,5,4,2025-12-12,UserA
L014933,P101470,CA,EPO,CL0973,5,2,2025-03-22,UserA
L014934,P101470,CA,EPO,CL0175,5,2,2025-06-05,UserB
